label,group,solver,oracle,seed,budget,iterations,initial,episodes_per_entry,final_exploitability,final_value,value_error,population,support,entropy,cycles,cyclic_fraction,dominated,diversity_mean,diversity_weighted,effective_policies,population_exploitability,value_upper,value_lower,unique_policies,unique_fraction,effective_diversity,dpp_cardinality,kuhn_alpha,kuhn_beta,kuhn_gamma,kuhn_residual0,kuhn_xi,kuhn_eta,kuhn_residual1,exploitability_rises,largest_rise,total_eval_episodes,total_oracle_episodes,wall_seconds,vs_population_mean,vs_population_worst,vs_population_spread,vs_baselines_mean,vs_baselines_worst,vs_baselines_spread,vs_unseen_mean,vs_unseen_worst,vs_unseen_spread,vs_nash_mean,vs_nash_worst,vs_nash_spread,vs_perturbed_mean,vs_perturbed_worst,vs_perturbed_spread,vs_early_mean,vs_early_worst,vs_early_spread,vs_final_selfplay_mean,vs_final_selfplay_worst,vs_final_selfplay_spread
uniform_meta_s2,uniform_meta,uniform,q_learning,2,5000,12,random,2000,0.11538461538461539,-0.0500493096646943,0.005506245890861253,13,13,2.564949357461537,30,0.1048951048951049,0,0.2148255874699386,0.21482558746993868,13.000000000000005,0.008547008547008544,-0.055555555555555566,-0.06410256410256411,6,0.46153846153846156,0.062130177514792925,1.9076240153059447,0.11538461538461542,0.5000000000000001,0.576923076923077,0.1025641025641024,0.5000000000000001,0.42307692307692324,0.2564102564102567,2,0.020833333333333315,338000,120000,7.279850596001779,-0.05004930966469431,-0.08974358974358977,0.06119565800194034,0.06303418803418802,-0.08333333333333337,0.10350573798959715,0.13160173422467014,0.07980854966506158,0.0447286213657172,-0.07264957264957264,-0.07264957264957264,0.0,-0.013016381766381766,-0.05160256410256413,0.034725792423655595,0.013621794871794851,-0.04487179487179491,0.07469994630063369,0.02243589743589742,0.02243589743589742,0.0
uniform_meta_s3,uniform_meta,uniform,q_learning,3,5000,12,random,2000,0.16025641025641027,-0.04807692307692311,0.007478632478632445,13,13,2.564949357461537,22,0.07692307692307693,0,0.22230303720770705,0.2223030372077072,13.000000000000005,0.008547008547008544,-0.055555555555555566,-0.06410256410256411,6,0.46153846153846156,0.0527613412228797,1.968383910282664,0.11538461538461542,0.5000000000000001,0.576923076923077,0.1025641025641024,0.576923076923077,0.42307692307692324,0.3333333333333336,3,0.029629629629629672,338000,120000,6.4583401619984215,-0.048076923076923114,-0.0961538461538462,0.07066954073903998,0.08012820512820512,-0.0961538461538462,0.12482181031568297,0.16769631214376346,0.09912960430419014,0.05886372340241923,-0.0811965811965812,-0.0811965811965812,0.0,-0.008244301994301992,-0.055448717948717974,0.042481806975131965,0.01682692307692306,-0.05769230769230773,0.09570877227850391,0.04807692307692306,0.04807692307692306,0.0
uniform_meta_s4,uniform_meta,uniform,q_learning,4,5000,12,random,2000,0.20512820512820512,-0.053500986193293895,0.0020545693622616573,13,13,2.564949357461537,24,0.08391608391608392,0,0.2005431833322884,0.20054318333228835,13.000000000000005,0.008547008547008544,-0.055555555555555566,-0.06410256410256411,6,0.46153846153846156,0.0458579881656805,1.7783785874383815,0.11538461538461542,0.21428571428571433,0.7307692307692307,0.49084249084249076,0.42307692307692324,0.576923076923077,0.3333333333333336,4,0.013888888888888923,338000,120000,5.53108377999888,-0.05350098619329391,-0.19230769230769232,0.10155277259307438,0.03739316239316239,-0.044871794871794886,0.06060621625505486,0.08674292103255732,0.03446899158218729,0.03947623323492297,-0.07264957264957264,-0.07264957264957264,0.0,-0.02391381766381766,-0.05544871794871795,0.028379962336084,0.010416666666666647,-0.09615384615384616,0.069683902568099,0.04807692307692308,0.04807692307692308,0.0
few_eval_episodes_s0,few_eval_episodes,nash,q_learning,0,5000,12,random,200,0.05553982035298951,-0.05605494541433094,0.000499389858775387,13,7,1.7333717182519515,12,0.04195804195804196,0,0.2349107587458533,0.21669457209792178,5.6597047030721,0.0,-0.05555555555555558,-0.05555555555555558,8,0.6153846153846154,0.04388460614725296,2.0151350316053405,0.16432243170946242,0.4043838051197977,0.5480653055598889,0.1300039668773324,0.35395616856358486,0.40430748994352134,0.09159699184043957,4,0.04051076132616464,33800,120000,7.003790482000113,-0.036032043568917066,-0.09582921060180519,0.047570113077825035,0.044931533902199734,-0.04001022890172255,0.06036456243923649,0.0946739611378045,0.05235332524402202,0.027604514490961914,-0.05555555555555554,-0.05555555555555554,0.0,-0.012959242520099737,-0.0405215627195123,0.024804822659577636,0.013876202278844712,-0.03082722716313896,0.04821999562210904,0.038731603562318986,0.038731603562318986,0.0
few_eval_episodes_s1,few_eval_episodes,nash,q_learning,1,5000,12,random,200,0.08619727958628348,-0.04630746965898523,0.009248085896570321,13,5,1.5754392035127536,44,0.15384615384615385,0,0.2371483431499509,0.20135276341414812,4.832863762790743,1.3877787807814457e-17,-0.05555555555555558,-0.055555555555555594,8,0.6153846153846154,0.06548527027286011,2.0450768009514873,0.11927326038012484,0.3929767744192965,0.4877499652005788,0.1462499420009645,0.24996669046223435,0.4345939024603086,0.18462721199807425,3,0.03764343409761936,33800,120000,5.767653171002166,-0.024268671047840966,-0.0970871926636435,0.04548965132634726,0.04366408604658848,-0.045617252339861955,0.06317674397981986,0.086480648727894,0.047387077638981034,0.02471777531948571,-0.05555555555555553,-0.05555555555555553,0.0,-0.01562522983817546,-0.04146249942000962,0.02325235630920343,0.020324617940665958,-0.02396222166316126,0.04002636503234382,0.02688856565512103,0.02688856565512103,0.0
few_eval_episodes_s2,few_eval_episodes,nash,q_learning,2,5000,12,random,200,0.05239271076505024,-0.04798008187567391,0.007575473679881643,13,5,1.5712521178990766,18,0.06293706293706294,0,0.22074789954034038,0.2034269869282515,4.812670453515968,-1.3877787807814457e-17,-0.05555555555555557,-0.05555555555555556,9,0.6923076923076923,0.05339041560997919,2.082409922754972,0.13172073049167182,0.517752239518284,0.4451315574416703,0.05269817569327881,0.4329847950351958,0.38123238311357743,0.14755051148210663,3,0.07228818922365718,33800,120000,7.372119386000122,-0.01908236956037687,-0.06433858483776873,0.04880534638461548,0.05752802661314268,-0.06433858483776873,0.08657546447036965,0.11156212231905327,0.07070726200965216,0.03281655294918226,-0.055555555555555546,-0.055555555555555546,0.0,-0.009145257897677995,-0.03917545049983405,0.027025794510046986,0.03992993565565637,-0.012864337216802548,0.04628986652484552,0.014830634665010032,0.014830634665010032,0.0
few_eval_episodes_s3,few_eval_episodes,nash,q_learning,3,5000,12,random,200,0.06996368274922249,-0.03995614319239013,0.015599412363165421,13,8,1.7023735759507406,29,0.10139860139860139,0,0.2395030497866814,0.2199825054657681,5.486955653553308,0.0,-0.05555555555555558,-0.05555555555555558,10,0.7692307692307693,0.05053740981402799,1.928108819375373,0.21588905983779416,0.45404957600659257,0.3813264674184039,0.0951728171645349,0.2988917423246021,0.345145284012172,0.0462535416875699,3,0.04421930158398506,33800,120000,5.545702367002377,-0.033299519506987466,-0.08408353804396283,0.05366038593692137,0.0504499528896214,-0.03969341936146642,0.06508815791457444,0.11916488789256444,0.06278443606906388,0.037990703049840195,-0.05555555555555554,-0.05555555555555554,0.0,-0.008178823677718763,-0.0388343560692602,0.02758857160810902,0.02627594632302936,-0.04624607337674677,0.05626759950065213,0.06583497331311514,0.06583497331311514,0.0
few_eval_episodes_s4,few_eval_episodes,nash,q_learning,4,5000,12,random,200,0.12898155400113415,-0.055731638561813235,0.00017608300625768236,13,4,1.204546601712619,15,0.05244755244755245,0,0.25428729055900173,0.20455452208437183,3.3352465401329816,-1.3877787807814457e-17,-0.05555555555555558,-0.055555555555555566,7,0.5384615384615384,0.005458770341427513,2.0497204893573224,0.115234828638561,0.10708115335071242,0.0,0.34148700862118186,0.3637075647500473,0.307478326626516,0.05622923812353131,2,0.08999333198147161,33800,120000,7.017122216995631,-0.014084801596617309,-0.09667449878917181,0.048599226445938455,0.02973265755019612,-0.01579027916565394,0.03643835556311877,0.09049621327072392,0.018731405719102923,0.04741629156609194,-0.06195749047992003,-0.06195749047992003,0.0,-0.023604021689877935,-0.048420972083434585,0.0223341158875597,0.006187376779107183,-0.07340769348493444,0.052274547944441155,0.1251604684869599,0.1251604684869599,0.0
weak_oracle_s0,weak_oracle,nash,q_learning,0,500,12,random,2000,0.034910260671784814,-0.051209917710612,0.004345637844943552,13,5,1.2729226453610472,16,0.055944055944055944,0,0.23607200946770343,0.23132713121601922,3.571274894549844,0.0,-0.05555555555555557,-0.05555555555555557,8,0.6153846153846154,0.04759902310794303,1.9932116019799269,0.1438733678640435,0.45023651014733757,0.45492019793068333,0.042503587275741134,0.3465278457945336,0.36652473987754064,0.046385919005407616,3,0.045100875363458665,338000,12000,0.8225504590009223,-0.025586023058528858,-0.06454561923890197,0.04713580058851526,0.050026278905259736,-0.051060523713882366,0.07149038624435415,0.10207545133023008,0.06206126071143958,0.028738185510429115,-0.05555555555555554,-0.05555555555555554,0.0,-0.011759626130944029,-0.040098168699810297,0.0255033871519496,0.0024282961221074977,-0.06454561923890197,0.0656621984609895,0.030331135091238234,0.030331135091238234,0.0
weak_oracle_s1,weak_oracle,nash,q_learning,1,500,12,random,2000,0.010291093794702097,-0.05560236370682399,4.6808151268437626e-05,13,5,1.4450034801771674,27,0.0944055944055944,1,0.21641608138009225,0.2562567994653371,4.241866905243097,-2.0816681711721685e-17,-0.05555555555555558,-0.05555555555555556,9,0.6923076923076923,0.06183651861349549,1.834166303902534,0.22593581331993123,0.5472938525786497,0.7038173992267042,0.029315266919221816,0.33733963077654694,0.33207552651145156,0.005264104265095382,2,0.09901434204486359,338000,12000,0.814873630000875,-0.020324627411723157,-0.06388231345824558,0.05072782543129443,0.060810428064294424,-0.05355967320978643,0.0813579756487464,0.12464530048816214,0.07451367253631216,0.03867969645133263,-0.05555555555555554,-0.05555555555555554,0.0,-0.003301191702937363,-0.037112838901690294,0.030428930022050413,0.017416667253558824,-0.05355967320978643,0.06763255065641136,0.006407390987749872,0.006407390987749872,0.0
weak_oracle_s2,weak_oracle,nash,q_learning,2,500,12,random,2000,0.018193767696443652,-0.055672790735100425,0.00011723517954487228,13,5,1.3726429785513845,29,0.10139860139860139,0,0.23716264232645332,0.22384829057850822,3.9457654999406184,1.3877787807814457e-17,-0.055555555555555566,-0.05555555555555558,9,0.6923076923076923,0.048788638912397236,1.9976308968574106,0.13788108686263273,0.4740598678666024,0.4580685804790633,0.026771432256807032,0.326636336853488,0.31208960495035865,0.02794072486282001,2,0.013306482300801198,338000,12000,0.807779164000749,-0.024830160726511365,-0.06201129298053765,0.046464045770983176,0.052673318651844714,-0.05602979683399498,0.07697455798408183,0.10484987165931367,0.06466769331116037,0.02988743966484945,-0.055555555555555546,-0.055555555555555546,0.0,-0.010917603063712035,-0.039800984087846075,0.02599371674551275,0.02801489841699746,-0.02250630399165412,0.0489667154863447,-0.04862557685213413,-0.04862557685213413,0.0
weak_oracle_s3,weak_oracle,nash,q_learning,3,500,12,random,2000,0.10126651381155113,-0.042020054455268865,0.013535501100286687,13,3,1.0544473875557938,15,0.05244755244755245,0,0.24302167523763715,0.2630927113466795,2.8703885031337064,0.015873015873015886,-0.0396825396825397,-0.05555555555555559,9,0.6923076923076923,0.058660175875905655,1.9232261687044205,0.26462888320998934,0.4771954636787577,0.5228045363212424,0.12076675286456495,0.34110182216858337,0.2597885602121292,0.08131326195645416,4,0.038205717414236534,338000,12000,0.857031534998896,-0.007273662547003869,-0.05063078762562297,0.04580712317391546,0.05302171818652864,-0.03542776341146142,0.06615116223028329,0.12697384914366244,0.07641882081160602,0.040841475612323055,-0.055555555555555546,-0.055555555555555546,0.0,-0.0047842206561795235,-0.037636260885187525,0.02956532780949339,0.012066337678465596,-0.04084182698968585,0.06513445259788293,0.0704957460309324,0.0704957460309324,0.0
weak_oracle_s4,weak_oracle,nash,q_learning,4,500,12,random,2000,0.04998401879327487,-0.05733888078639864,0.00178332523084309,13,6,1.4941022818540612,8,0.027972027972027972,0,0.22051577653213286,0.1837192290810983,4.455335121852822,0.0,-0.05555555555555558,-0.05555555555555558,9,0.6923076923076923,0.021396355491306637,1.9527971396693338,0.11817048516190445,0.4091023459236461,0.4091023459236461,0.0787953995302135,0.38683455642558756,0.3154973896686585,0.07133716675692908,3,0.02284248726974511,338000,12000,1.3538499410024087,-0.020803685274850513,-0.07878786148574157,0.0485725346795505,0.045455816213738454,-0.04848864346029029,0.0665325319928811,0.09197454435190289,0.05452823972631176,0.025284413792909875,-0.05555555555555553,-0.05555555555555553,0.0,-0.014915820013552688,-0.041212119481907464,0.023665462130781998,0.04261671221149778,-0.005298299560330975,0.03466643083961253,0.03408809313806786,0.03408809313806786,0.0
heuristic_start_s0,heuristic_start,nash,q_learning,0,5000,12,heuristic,2000,0.023247570604175566,-0.05583997238080831,0.00028441682525275763,13,5,1.556209477828952,18,0.06293706293706294,0,0.18094082667694178,0.20310730405781566,4.740816972055449,-2.0816681711721685e-17,-0.05555555555555556,-0.05555555555555554,6,0.46153846153846156,0.028317027502278727,1.640831500980906,0.14976500110806854,0.4474964371125977,0.3407765461103086,0.03674374081379385,0.36661776520331363,0.3495841114434929,0.04953520998013988,4,0.9166666666666665,338000,120000,6.351144350002869,-0.03162005183769409,-0.0677083155364044,0.04817436835416547,0.049721826345844204,-0.04962190600075488,0.07024673340725106,0.10704737523037457,0.058014235977370675,0.03129448456652239,-0.055555555555555546,-0.055555555555555546,0.0,-0.01161080245439445,-0.040045642696322215,0.0255900506362114,0.01778459436139375,-0.04962190600075488,0.06235769839264477,0.042754632100403214,0.042754632100403214,0.0
heuristic_start_s1,heuristic_start,nash,q_learning,1,5000,12,heuristic,2000,0.024088594125147786,-0.05616329145936619,0.0006077359038106356,13,6,1.6601256547219299,24,0.08391608391608392,0,0.18965850726244177,0.18951809669624184,5.259971743210256,1.3877787807814457e-17,-0.055555555555555566,-0.05555555555555558,7,0.5384615384615384,0.02967105591778121,1.7820738090407235,0.09138045263398636,0.3837100761146543,0.27839326083625265,0.043838311808861066,0.3624694543889645,0.3478058409821039,0.04360862870440174,3,0.9166666666666665,338000,120000,7.213235198998518,-0.0361622268602051,-0.06993210932882632,0.044214427549102174,0.04263445290162824,-0.04872160391344467,0.06502726097230609,0.08754177773915278,0.04782748919836141,0.024279185554432262,-0.05555555555555553,-0.05555555555555553,0.0,-0.017379984290573438,-0.042081824520855966,0.02223052202587928,0.007827087948857931,-0.04872160391344467,0.057778414828247804,0.03425740417536422,0.03425740417536422,0.0
heuristic_start_s2,heuristic_start,nash,q_learning,2,5000,12,heuristic,2000,0.02794602984033199,-0.056078211528545856,0.0005226559729903033,13,6,1.6712109995334956,36,0.1258741258741259,1,0.2138508355432493,0.23864253825737697,5.318604726678056,2.7755575615628914e-17,-0.05555555555555555,-0.05555555555555558,8,0.6153846153846154,0.06012523758753628,1.86000988179909,0.20212418234668447,0.505665846247923,0.6428745185876145,0.05412631713046878,0.3687390533388152,0.36951848195809306,0.07159086863024161,4,0.9166666666666665,338000,120000,5.790384567000729,-0.033346949886837736,-0.071569773957514,0.03746780524558366,0.05618509402754701,-0.05059027731687312,0.0758118917051175,0.11539175498126603,0.0681144956068135,0.034859848052868014,-0.05555555555555555,-0.05555555555555555,0.0,-0.00639139679784722,-0.03820349952342319,0.028629431804982664,-0.0020156804296247947,-0.05059027731687312,0.04587834312850599,0.02970122505416348,0.02970122505416348,0.0
heuristic_start_s3,heuristic_start,nash,q_learning,3,5000,12,heuristic,2000,0.014355511398346177,-0.05536991341925757,0.0001856421362979796,13,4,1.1847776246544137,24,0.08391608391608392,1,0.20167895083510695,0.24717301829575386,3.2699595822167606,2.7755575615628914e-17,-0.05555555555555555,-0.05555555555555558,7,0.5384615384615384,0.06478632700928696,1.8763889522701143,0.1308578400485695,0.4518287471248236,0.4173134128266069,0.02885568804434477,0.3165943704757172,0.33652373081312126,0.019929360337404056,4,0.9166666666666665,338000,120000,7.18753398300214,-0.032731236069663175,-0.06379967975473172,0.04276475075084768,0.0502031941249804,-0.05349515117937571,0.07343656365396405,0.1012985448101015,0.06261883333030423,0.028443928384579844,-0.05555555555555554,-0.05555555555555554,0.0,-0.012299059309404567,-0.04028855688044343,0.025189262680254867,0.0068369667545948,-0.05349515117937571,0.058714582928724876,0.02777652443054944,0.02777652443054944,0.0
heuristic_start_s4,heuristic_start,nash,q_learning,4,5000,12,heuristic,2000,0.020130791268006168,-0.055818091757804854,0.00026253620224930135,13,5,1.4000029498502453,12,0.04195804195804196,1,0.20829383844815197,0.20299686023513536,4.055211929094935,6.938893903907228e-18,-0.05555555555555556,-0.055555555555555566,7,0.5384615384615384,0.033712490315666054,1.8196605957945076,0.08822001841916782,0.42938351290637083,0.3455365168165202,0.04608747988547479,0.35557830923567385,0.32964044781597385,0.025937861419700003,2,0.9166666666666665,338000,120000,5.706220498997936,-0.03385190962591134,-0.06642491209743515,0.04555580968352874,0.04770927921181899,-0.05686058241453385,0.07478668000211881,0.0921288852064464,0.05616615152666965,0.025785436821294493,-0.05555555555555554,-0.05555555555555554,0.0,-0.015372425835553254,-0.04137327447790767,0.023399569952963065,0.01259021129506286,-0.05686058241453385,0.05936677607197555,0.019733045788881427,0.019733045788881427,0.0
