label,group,solver,oracle,seed,budget,episodes_per_entry,iteration,population,exploitability,entropy0,entropy1,value,empirical_value,oracle_seconds,wall_seconds,evaluation_episodes
self_play_s2,self_play,self_play,q_learning,2,5000,2000,8,9,0.9166666666666667,-0.0,-0.0,0.0,-0.0020000000000000005,0.41621695999856456,0.43526439600100275,128000
self_play_s2,self_play,self_play,q_learning,2,5000,2000,9,10,1.25,-0.0,-0.0,0.75,0.7245,0.39320559699990554,0.41400026500014064,162000
self_play_s2,self_play,self_play,q_learning,2,5000,2000,10,11,0.6666666666666666,-0.0,-0.0,-0.5,-0.43549999999999994,0.37862602599852835,0.4009494080000877,200000
self_play_s2,self_play,self_play,q_learning,2,5000,2000,11,12,0.5,-0.0,-0.0,0.16666666666666666,0.1735,0.42412452700045833,0.44920807299968146,242000
self_play_s2,self_play,self_play,q_learning,2,5000,2000,12,13,1.0833333333333335,-0.0,-0.0,-0.33333333333333337,-0.34900000000000003,0.4071057769997424,0.44112755800051673,288000
self_play_s3,self_play,self_play,q_learning,3,5000,2000,1,2,0.9166666666666665,-0.0,-0.0,0.12500000000000006,0.0495,0.4291564989998733,0.44066196200037666,2000
self_play_s3,self_play,self_play,q_learning,3,5000,2000,2,3,0.8333333333333333,-0.0,-0.0,-0.16666666666666663,-0.149,0.5960429650003789,0.6042131390004215,8000
self_play_s3,self_play,self_play,q_learning,3,5000,2000,3,4,0.33333333333333337,-0.0,-0.0,-0.08333333333333331,-0.051000000000000004,0.6245534640002006,0.6396323799999664,18000
self_play_s3,self_play,self_play,q_learning,3,5000,2000,4,5,0.8333333333333333,-0.0,-0.0,0.16666666666666669,0.14250000000000002,0.5658433419994253,0.5831679949988029,32000
self_play_s3,self_play,self_play,q_learning,3,5000,2000,5,6,1.0833333333333333,-0.0,-0.0,0.5,0.454,0.6758683480002219,0.6964141940006812,50000
self_play_s3,self_play,self_play,q_learning,3,5000,2000,6,7,0.6666666666666667,-0.0,-0.0,-0.16666666666666663,-0.1885,0.6274700970006961,0.6536974789996748,72000
self_play_s3,self_play,self_play,q_learning,3,5000,2000,7,8,0.4166666666666667,-0.0,-0.0,0.08333333333333331,0.08499999999999999,0.6369309519996023,0.6690864519987372,98000
