label,group,solver,oracle,seed,budget,episodes_per_entry,iteration,population,exploitability,entropy0,entropy1,value,empirical_value,oracle_seconds,wall_seconds,evaluation_episodes
full_s3,full,nash,q_learning,3,5000,2000,9,10,0.0410072808201568,1.1215941843999395,1.0745239045682102,-0.052125192601565874,-0.04730658423095088,0.42950256499898387,0.4554016980000597,162000
full_s3,full,nash,q_learning,3,5000,2000,10,11,0.04946286581989909,1.0910880443914561,1.2997050258756402,-0.050084431333677515,-0.04543739978321471,0.4071036240002286,0.4352554520010017,200000
full_s3,full,nash,q_learning,3,5000,2000,11,12,0.04151851515826518,1.34595107376601,1.6757203865950148,-0.051229268287942865,-0.043969872050222784,0.4392067249991669,0.4725142639999831,242000
full_s3,full,nash,q_learning,3,5000,2000,12,13,0.029682426772321267,1.6411778479045251,1.5922616346122187,-0.053640233680435384,-0.04580753810066704,0.40072358699944743,0.43775225399986084,288000
full_s4,full,nash,q_learning,4,5000,2000,1,2,0.9166666666666665,-0.0,-0.0,0.12500000000000006,0.17049999999999998,0.47887870100021246,0.4954378820002603,2000
full_s4,full,nash,q_learning,4,5000,2000,2,3,0.8333333333333333,-0.0,-0.0,-0.16666666666666663,-0.1885,0.48468316700018477,0.49611954399915703,8000
full_s4,full,nash,q_learning,4,5000,2000,3,4,0.33333333333333337,-0.0,-0.0,-0.08333333333333331,-0.08449999999999999,0.4030835579997074,0.41799449999962235,18000
full_s4,full,nash,q_learning,4,5000,2000,4,5,0.24151058071799253,0.8819917303358322,1.0051027376040462,0.037107354038087806,0.03420382680433191,0.46942922599919257,0.485075306998624,32000
full_s4,full,nash,q_learning,4,5000,2000,5,6,0.1208482978110215,0.8946000010968426,1.0920381786995215,-0.015992236451481,0.0011495881608218645,0.44920736700078123,0.46867236599973694,50000
full_s4,full,nash,q_learning,4,5000,2000,6,7,0.15603354222997912,1.2919248729319381,0.9699358636026094,-0.054641549534505514,-0.04682089294298136,0.4810578169999644,0.5020538690005196,72000
full_s4,full,nash,q_learning,4,5000,2000,7,8,0.052426466816916074,0.9108147984492585,1.0833664970948589,-0.05504402823499561,-0.04423660201116914,0.45651331299995945,0.48013492899917765,98000
full_s4,full,nash,q_learning,4,5000,2000,8,9,0.02091543030499294,1.3415544760860871,1.247818187660354,-0.05519663799269055,-0.04083029924167729,0.4195428000002721,0.44473459199980425,128000
full_s4,full,nash,q_learning,4,5000,2000,9,10,0.012750113589664977,1.2272360983556645,1.1758721036047568,-0.055491114821204,-0.03921007657434745,0.43299594600102864,0.4600029719986196,162000
full_s4,full,nash,q_learning,4,5000,2000,10,11,0.017903776725965895,1.0080836944400025,1.0982732706685128,-0.05565155430312595,-0.040745564781884284,0.4303902139999991,0.4564506620008615,200000
full_s4,full,nash,q_learning,4,5000,2000,11,12,0.01790377672596586,1.0080836944400025,1.0982732706685128,-0.05565155430312595,-0.04074556478188429,0.4457554460004758,0.4743183250011498,242000
full_s4,full,nash,q_learning,4,5000,2000,12,13,0.017903776725965832,1.0080836944400025,1.098273270668513,-0.05565155430312593,-0.040745564781884284,0.4497494560000632,0.48261561000072106,288000
no_population_s0,no_population,self_play,q_learning,0,5000,2000,1,2,0.9166666666666665,-0.0,-0.0,0.12500000000000006,0.1295,0.6581550570008403,0.6753848270000162,2000
no_population_s0,no_population,self_play,q_learning,0,5000,2000,2,3,0.8333333333333333,-0.0,-0.0,-0.16666666666666663,-0.21849999999999997,0.7721558530010952,0.7840460410006926,8000
no_population_s0,no_population,self_play,q_learning,0,5000,2000,3,4,0.33333333333333337,-0.0,-0.0,-0.08333333333333331,-0.11599999999999999,0.6577030569987983,0.6771181420008361,18000
no_population_s0,no_population,self_play,q_learning,0,5000,2000,4,5,0.8333333333333333,-0.0,-0.0,0.16666666666666669,0.181,0.6525102229988988,0.6791777360012929,32000
no_population_s0,no_population,self_play,q_learning,0,5000,2000,5,6,1.0833333333333333,-0.0,-0.0,0.5,0.4885,0.4330549010010145,0.44767830899945693,50000
no_population_s0,no_population,self_play,q_learning,0,5000,2000,6,7,0.6666666666666667,-0.0,-0.0,-0.33333333333333326,-0.308,0.4402455790004751,0.45683947700126737,72000
no_population_s0,no_population,self_play,q_learning,0,5000,2000,7,8,0.33333333333333337,-0.0,-0.0,0.08333333333333334,0.1685,0.4574161439995805,0.47373139999945124,98000
no_population_s0,no_population,self_play,q_learning,0,5000,2000,8,9,0.9166666666666667,-0.0,-0.0,0.0,-0.006999999999999999,0.3926072029989882,0.4141197150001972,128000
no_population_s0,no_population,self_play,q_learning,0,5000,2000,9,10,1.25,-0.0,-0.0,0.75,0.7955,0.43380119299945363,0.4576228040004935,162000
no_population_s0,no_population,self_play,q_learning,0,5000,2000,10,11,0.6666666666666666,-0.0,-0.0,-0.41666666666666674,-0.42350000000000004,0.4174573110012716,0.444060427000295,200000
no_population_s0,no_population,self_play,q_learning,0,5000,2000,11,12,0.5833333333333334,-0.0,-0.0,0.25,0.2835,0.4101221849996364,0.4353378720006731,242000
no_population_s0,no_population,self_play,q_learning,0,5000,2000,12,13,1.0833333333333335,-0.0,-0.0,-0.33333333333333337,-0.313,0.47362602499924833,0.5024123010007315,288000
no_population_s1,no_population,self_play,q_learning,1,5000,2000,1,2,0.9166666666666665,-0.0,-0.0,0.12500000000000006,0.1465,0.5221954839998943,0.541477415999907,2000
no_population_s1,no_population,self_play,q_learning,1,5000,2000,2,3,0.6666666666666666,-0.0,-0.0,-0.3333333333333333,-0.3355,0.5145376950003993,0.5220378630001505,8000
no_population_s1,no_population,self_play,q_learning,1,5000,2000,3,4,0.33333333333333337,-0.0,-0.0,0.16666666666666669,0.135,0.49862188400038576,0.5152646160004224,18000
no_population_s1,no_population,self_play,q_learning,1,5000,2000,4,5,0.6666666666666667,-0.0,-0.0,0.0,-0.013000000000000001,0.40267570699870703,0.4155715239994606,32000
no_population_s1,no_population,self_play,q_learning,1,5000,2000,5,6,0.9166666666666666,-0.0,-0.0,0.5,0.47800000000000004,0.44421279600101116,0.45764908300043317,50000
no_population_s1,no_population,self_play,q_learning,1,5000,2000,6,7,0.6666666666666667,-0.0,-0.0,-0.33333333333333326,-0.4625,0.4285222929993324,0.44478552299915464,72000
no_population_s1,no_population,self_play,q_learning,1,5000,2000,7,8,0.33333333333333337,-0.0,-0.0,0.08333333333333334,0.11000000000000001,0.4434900899996137,0.462833669000247,98000
no_population_s1,no_population,self_play,q_learning,1,5000,2000,8,9,0.9166666666666667,-0.0,-0.0,0.0,0.023,0.42693616500037024,0.4462885789998836,128000
no_population_s1,no_population,self_play,q_learning,1,5000,2000,9,10,1.25,-0.0,-0.0,0.75,0.7495,0.47115166900039185,0.4958746409993182,162000
no_population_s1,no_population,self_play,q_learning,1,5000,2000,10,11,0.6666666666666666,-0.0,-0.0,-0.5,-0.554,0.5772568060001504,0.6055394060003891,200000
no_population_s1,no_population,self_play,q_learning,1,5000,2000,11,12,0.5,-0.0,-0.0,0.16666666666666666,0.1585,0.6289124989998527,0.6794105379995017,242000
no_population_s1,no_population,self_play,q_learning,1,5000,2000,12,13,1.0833333333333335,-0.0,-0.0,-0.33333333333333337,-0.332,0.5996313150008064,0.6490806319998228,288000
no_population_s2,no_population,self_play,q_learning,2,5000,2000,1,2,0.9166666666666665,-0.0,-0.0,0.12500000000000006,0.14650000000000002,0.5275892539993947,0.5449136850002105,2000
no_population_s2,no_population,self_play,q_learning,2,5000,2000,2,3,0.8333333333333333,-0.0,-0.0,-0.16666666666666663,-0.1545,0.487801393999689,0.4955477079984121,8000
no_population_s2,no_population,self_play,q_learning,2,5000,2000,3,4,0.33333333333333337,-0.0,-0.0,-0.08333333333333331,-0.052500000000000005,0.4029161029993702,0.4125267220006208,18000
no_population_s2,no_population,self_play,q_learning,2,5000,2000,4,5,0.8333333333333333,-0.0,-0.0,0.16666666666666669,0.133,0.3901242509982694,0.4008285230011097,32000
no_population_s2,no_population,self_play,q_learning,2,5000,2000,5,6,1.0833333333333333,-0.0,-0.0,0.5,0.526,0.4057251209997048,0.418025350998505,50000
no_population_s2,no_population,self_play,q_learning,2,5000,2000,6,7,0.6666666666666667,-0.0,-0.0,-0.33333333333333326,-0.2915,0.4467944019997958,0.4623601629991754,72000
no_population_s2,no_population,self_play,q_learning,2,5000,2000,7,8,0.33333333333333337,-0.0,-0.0,0.08333333333333334,0.07549999999999998,0.3970613429992227,0.4157572459989751,98000
no_population_s2,no_population,self_play,q_learning,2,5000,2000,8,9,0.9166666666666667,-0.0,-0.0,0.0,-0.0020000000000000005,0.4123618470002839,0.43264433200056374,128000
no_population_s2,no_population,self_play,q_learning,2,5000,2000,9,10,1.25,-0.0,-0.0,0.75,0.7245,0.40490666100049566,0.4261581890004891,162000
no_population_s2,no_population,self_play,q_learning,2,5000,2000,10,11,0.6666666666666666,-0.0,-0.0,-0.5,-0.43549999999999994,0.37884123000003456,0.4011612590002187,200000
no_population_s2,no_population,self_play,q_learning,2,5000,2000,11,12,0.5,-0.0,-0.0,0.16666666666666666,0.1735,0.424015986998711,0.4504100140002265,242000
no_population_s2,no_population,self_play,q_learning,2,5000,2000,12,13,1.0833333333333335,-0.0,-0.0,-0.33333333333333337,-0.34900000000000003,0.418422652001027,0.44718232400009583,288000
no_population_s3,no_population,self_play,q_learning,3,5000,2000,1,2,0.9166666666666665,-0.0,-0.0,0.12500000000000006,0.0495,0.4569568030001392,0.4676744999997027,2000
no_population_s3,no_population,self_play,q_learning,3,5000,2000,2,3,0.8333333333333333,-0.0,-0.0,-0.16666666666666663,-0.149,0.502858173000277,0.5097058339997602,8000
no_population_s3,no_population,self_play,q_learning,3,5000,2000,3,4,0.33333333333333337,-0.0,-0.0,-0.08333333333333331,-0.051000000000000004,0.40314389300147013,0.41198813899973175,18000
no_population_s3,no_population,self_play,q_learning,3,5000,2000,4,5,0.8333333333333333,-0.0,-0.0,0.16666666666666669,0.14250000000000002,0.4296203060002881,0.4417124800002057,32000
no_population_s3,no_population,self_play,q_learning,3,5000,2000,5,6,1.0833333333333333,-0.0,-0.0,0.5,0.454,0.4366591369998787,0.4508271680006146,50000
no_population_s3,no_population,self_play,q_learning,3,5000,2000,6,7,0.6666666666666667,-0.0,-0.0,-0.16666666666666663,-0.1885,0.4507257090008352,0.46632403199873806,72000
no_population_s3,no_population,self_play,q_learning,3,5000,2000,7,8,0.4166666666666667,-0.0,-0.0,0.08333333333333331,0.08499999999999999,0.5522182450004038,0.5732706430007966,98000
no_population_s3,no_population,self_play,q_learning,3,5000,2000,8,9,0.9166666666666667,-0.0,-0.0,0.0,0.017,0.610832919999666,0.6419139680001535,128000
no_population_s3,no_population,self_play,q_learning,3,5000,2000,9,10,1.25,-0.0,-0.0,0.75,0.7689999999999999,0.6263260310006444,0.6645280289994844,162000
no_population_s3,no_population,self_play,q_learning,3,5000,2000,10,11,0.6666666666666666,-0.0,-0.0,-0.5,-0.5029999999999999,0.6513501030003681,0.6927730520001205,200000
no_population_s3,no_population,self_play,q_learning,3,5000,2000,11,12,0.5,-0.0,-0.0,0.16666666666666666,0.19749999999999998,0.618585277999955,0.6643954929986648,242000
no_population_s3,no_population,self_play,q_learning,3,5000,2000,12,13,1.0833333333333335,-0.0,-0.0,-0.33333333333333337,-0.366,0.7160309230002895,0.7687140540001565,288000
no_population_s4,no_population,self_play,q_learning,4,5000,2000,1,2,0.9166666666666665,-0.0,-0.0,0.12500000000000006,0.17049999999999998,0.5505732079982408,0.5608249310007523,2000
no_population_s4,no_population,self_play,q_learning,4,5000,2000,2,3,0.8333333333333333,-0.0,-0.0,-0.16666666666666663,-0.1885,0.475993093001307,0.4830420349990163,8000
no_population_s4,no_population,self_play,q_learning,4,5000,2000,3,4,0.33333333333333337,-0.0,-0.0,-0.08333333333333331,-0.08449999999999999,0.4098104879994935,0.4186677640009293,18000
no_population_s4,no_population,self_play,q_learning,4,5000,2000,4,5,0.8333333333333333,-0.0,-0.0,0.16666666666666669,0.1685,0.41025116099990555,0.4237489539991657,32000
no_population_s4,no_population,self_play,q_learning,4,5000,2000,5,6,1.0833333333333333,-0.0,-0.0,0.5,0.457,0.4516364570008591,0.46517758299887646,50000
no_population_s4,no_population,self_play,q_learning,4,5000,2000,6,7,0.6666666666666667,-0.0,-0.0,-0.16666666666666663,-0.17099999999999999,0.4483380199999374,0.46690232000037213,72000
no_population_s4,no_population,self_play,q_learning,4,5000,2000,7,8,0.4166666666666667,-0.0,-0.0,0.08333333333333331,0.034499999999999996,0.4267581900003279,0.44428109799991944,98000
no_population_s4,no_population,self_play,q_learning,4,5000,2000,8,9,0.9166666666666667,-0.0,-0.0,0.0,0.023,0.3988891569988482,0.4177455810004176,128000
no_population_s4,no_population,self_play,q_learning,4,5000,2000,9,10,1.25,-0.0,-0.0,0.75,0.7515000000000001,0.41618897700027446,0.4369862290004676,162000
no_population_s4,no_population,self_play,q_learning,4,5000,2000,10,11,0.6666666666666666,-0.0,-0.0,-0.41666666666666674,-0.43100000000000005,0.3826985699997749,0.42143389000011666,200000
no_population_s4,no_population,self_play,q_learning,4,5000,2000,11,12,0.5833333333333334,-0.0,-0.0,0.25,0.20750000000000002,0.38647656600005575,0.41200355399996624,242000
no_population_s4,no_population,self_play,q_learning,4,5000,2000,12,13,1.0833333333333335,-0.0,-0.0,-0.33333333333333337,-0.331,0.4586337620003178,0.4884085590001632,288000
uniform_meta_s0,uniform_meta,uniform,q_learning,0,5000,2000,1,2,0.9166666666666665,-0.0,-0.0,0.12500000000000006,0.1295,0.49827376900066156,0.5096902210007102,2000
uniform_meta_s0,uniform_meta,uniform,q_learning,0,5000,2000,2,3,0.625,0.6931471805599453,0.6931471805599453,0.010416666666666685,0.023999999999999966,0.473275078998995,0.48256061100073566,8000
uniform_meta_s0,uniform_meta,uniform,q_learning,0,5000,2000,3,4,0.4166666666666667,1.0986122886681096,1.0986122886681096,-0.041666666666666644,-0.03994444444444445,0.4595156359991961,0.4683297390001826,18000
uniform_meta_s0,uniform_meta,uniform,q_learning,0,5000,2000,4,5,0.3541666666666667,1.3862943611198906,1.3862943611198906,-0.07031250000000001,-0.06909375000000001,0.6923730200014688,0.7154251949996251,32000
uniform_meta_s0,uniform_meta,uniform,q_learning,0,5000,2000,5,6,0.25000000000000006,1.6094379124341005,1.6094379124341005,-0.07500000000000001,-0.07476,0.6307895730005839,0.6506375810004101,50000
uniform_meta_s0,uniform_meta,uniform,q_learning,0,5000,2000,6,7,0.2222222222222222,1.7917594692280547,1.7917594692280547,-0.0636574074074074,-0.06688888888888889,0.6881156579984236,0.7144386420004594,72000
uniform_meta_s0,uniform_meta,uniform,q_learning,0,5000,2000,7,8,0.21428571428571422,1.945910149055313,1.945910149055313,-0.05697278911564626,-0.06014285714285714,0.6417317679988628,0.6742281639999419,98000
uniform_meta_s0,uniform_meta,uniform,q_learning,0,5000,2000,8,9,0.20833333333333331,2.0794415416798357,2.0794415416798357,-0.05403645833333335,-0.056734375,0.6895728199997393,0.7218508469995868,128000
uniform_meta_s0,uniform_meta,uniform,q_learning,0,5000,2000,9,10,0.18518518518518517,2.1972245773362196,2.1972245773362196,-0.04681069958847737,-0.05112345679012345,0.7423186779997195,0.7861441200002446,162000
uniform_meta_s0,uniform_meta,uniform,q_learning,0,5000,2000,10,11,0.16666666666666666,2.3025850929940455,2.3025850929940455,-0.04125000000000002,-0.046200000000000005,0.6925254399993719,0.7374433980003232,200000
uniform_meta_s0,uniform_meta,uniform,q_learning,0,5000,2000,11,12,0.1590909090909091,2.3978952727983707,2.3978952727983707,-0.03684573002754822,-0.04241735537190083,0.43178980499942554,0.46317901499969594,242000
uniform_meta_s0,uniform_meta,uniform,q_learning,0,5000,2000,12,13,0.14583333333333334,2.484906649788001,2.484906649788001,-0.035011574074074084,-0.03911805555555555,0.4320081890000438,0.45982278699921153,288000
uniform_meta_s1,uniform_meta,uniform,q_learning,1,5000,2000,1,2,0.9166666666666665,-0.0,-0.0,0.12500000000000006,0.1465,0.4668595359999017,0.4782776459996967,2000
uniform_meta_s1,uniform_meta,uniform,q_learning,1,5000,2000,2,3,0.625,0.6931471805599453,0.6931471805599453,-0.031249999999999972,-0.017625000000000002,0.4632000439996773,0.47003670500089356,8000
uniform_meta_s1,uniform_meta,uniform,q_learning,1,5000,2000,3,4,0.5277777777777778,1.0986122886681096,1.0986122886681096,-0.004629629629629595,-0.017055555555555574,0.4708905750012491,0.4800135509995016,18000
uniform_meta_s1,uniform_meta,uniform,q_learning,1,5000,2000,4,5,0.3958333333333333,1.3862943611198906,1.3862943611198906,-0.007812499999999986,-0.015562499999999993,0.5023899749994598,0.5128823750001175,32000
uniform_meta_s1,uniform_meta,uniform,q_learning,1,5000,2000,5,6,0.3166666666666667,1.6094379124341005,1.6094379124341005,-0.021666666666666674,-0.027300000000000005,0.41509492300065176,0.4278892980000819,50000
uniform_meta_s1,uniform_meta,uniform,q_learning,1,5000,2000,6,7,0.29166666666666663,1.7917594692280547,1.7917594692280547,-0.035879629629629636,-0.036361111111111115,0.47310744500100554,0.48856545600028767,72000
uniform_meta_s1,uniform_meta,uniform,q_learning,1,5000,2000,7,8,0.24999999999999994,1.945910149055313,1.945910149055313,-0.04166666666666667,-0.04081632653061223,0.4225342150002689,0.44118871399950876,98000
uniform_meta_s1,uniform_meta,uniform,q_learning,1,5000,2000,8,9,0.19791666666666669,2.0794415416798357,2.0794415416798357,-0.04361979166666667,-0.03985156249999999,0.49372498800039466,0.513704016999327,128000
uniform_meta_s1,uniform_meta,uniform,q_learning,1,5000,2000,9,10,0.17592592592592593,2.1972245773362196,2.1972245773362196,-0.0396090534979424,-0.03600617283950616,0.4224573709998367,0.44993283999974665,162000
uniform_meta_s1,uniform_meta,uniform,q_learning,1,5000,2000,10,11,0.15833333333333335,2.3025850929940455,2.3025850929940455,-0.034583333333333355,-0.033035,0.44848576200092793,0.4711177199988015,200000
uniform_meta_s1,uniform_meta,uniform,q_learning,1,5000,2000,11,12,0.1590909090909091,2.3978952727983707,2.3978952727983707,-0.03477961432506888,-0.03435537190082645,0.424661154000205,0.45663128300111566,242000
uniform_meta_s1,uniform_meta,uniform,q_learning,1,5000,2000,12,13,0.14583333333333334,2.484906649788001,2.484906649788001,-0.03211805555555556,-0.031055555555555545,0.466469496001082,0.4946603710013733,288000
uniform_meta_s2,uniform_meta,uniform,q_learning,2,5000,2000,1,2,0.9166666666666665,-0.0,-0.0,0.12500000000000006,0.14650000000000002,0.6322376549996989,0.6472102799998538,2000
uniform_meta_s2,uniform_meta,uniform,q_learning,2,5000,2000,2,3,0.625,0.6931471805599453,0.6931471805599453,0.010416666666666685,0.016125000000000028,0.7532018910005718,0.7659257020004588,8000
uniform_meta_s2,uniform_meta,uniform,q_learning,2,5000,2000,3,4,0.4166666666666667,1.0986122886681096,1.0986122886681096,-0.041666666666666644,-0.0328333333333333,0.6531793979993381,0.668214193001404,18000
uniform_meta_s2,uniform_meta,uniform,q_learning,2,5000,2000,4,5,0.3125,1.3862943611198906,1.3862943611198906,-0.05989583333333334,-0.06112499999999998,0.6973597739997786,0.7142885960001877,32000
uniform_meta_s2,uniform_meta,uniform,q_learning,2,5000,2000,5,6,0.25,1.6094379124341005,1.6094379124341005,-0.06166666666666668,-0.0701,0.7287238709996018,0.7518865879992518,50000
uniform_meta_s2,uniform_meta,uniform,q_learning,2,5000,2000,6,7,0.20833333333333331,1.7917594692280547,1.7917594692280547,-0.05439814814814814,-0.05823611111111109,0.6585658460007835,0.6899843880000844,72000
